date,region,area_code,below10,10to19,20to29,30to39,40to49,50to59,60to69,70to79,80to89,90to99,over100,total_movein,total_moveout,net_move,inner_move,inner_movein,inner_moveout,between_movein,between_moveout,born,born_rate,marriage,marriage_rate,public_vehicle,private_vehicle,commercial_vehicle,total_vehicle
2020-02-01,충청북도,4300000000,4005030,4818481,6802784,6900752,8312221,8655292,6669780,3687451,1714191,250335,21699,20845,21342,-497,9768,2700,2700,8377,8874,730.0,5.8,603.0,4.8,3956.0,801255.0,35495.0,840706.0
2020-03-01,충청북도,4300000000,3984472,4807963,6804936,6884029,8305172,8653322,6707084,3693926,1720296,251328,21774,22105,22830,-725,11784,2580,2580,7741,8466,724.0,5.4,627.0,4.7,3985.0,805719.0,35275.0,844979.0
2020-04-01,충청북도,4300000000,3970070,4793336,6806153,6873117,8294787,8645014,6744506,3698246,1729422,252460,21912,16583,17433,-850,9150,1897,1897,5536,6386,737.0,5.7,453.0,3.5,4000.0,807425.0,35335.0,846760.0
2020-05-01,충청북도,4300000000,660410,816346,1457376,1507127,1562505,1539740,1194854,687085,261722,40019,6325,16664,16422,242,8627,1911,1911,6126,5884,724.0,5.4,577.0,4.3,4020.0,810076.0,35376.0,849472.0
2020-06-01,충청북도,4300000000,658355,813563,1455903,1505729,1563968,1539385,1200518,688818,263939,40404,6380,20531,19437,1094,10984,2156,2156,7391,6297,710.0,5.5,533.0,4.1,4043.0,814370.0,35357.0,853770.0
2020-07-01,충청북도,4300000000,655134,810349,1461212,1501662,1558128,1537114,1205699,691028,266097,40809,6423,17247,16684,563,9190,1839,1839,6218,5655,712.0,5.3,491.0,3.7,4043.0,816647.0,35547.0,856237.0
2020-08-01,충청북도,4300000000,651713,806853,1461968,1499396,1553951,1535950,1209291,692568,267588,41039,6470,15964,15657,307,7969,1744,1744,6251,5944,726.0,5.4,477.0,3.5,4049.0,817662.0,35726.0,857437.0
2020-09-01,충청북도,4300000000,648909,803192,1463920,1498555,1550099,1536375,1211955,694958,268829,41193,6511,17004,16600,404,8920,2068,2068,6016,5612,715.0,5.5,489.0,3.8,4074.0,820094.0,35867.0,860035.0
2020-10-01,충청북도,4300000000,646238,800377,1465500,1496864,1547624,1532341,1217518,697099,269405,41346,6534,18901,18006,895,10387,2325,2325,6189,5294,707.0,5.3,489.0,3.6,4048.0,822062.0,36050.0,862160.0
2020-11-01,충청북도,4300000000,643327,797290,1465057,1493859,1545423,1531558,1220667,699735,270476,41465,6572,18625,17757,868,9628,2460,2460,6537,5669,630.0,4.8,602.0,4.6,4048.0,824096.0,36158.0,864302.0
2020-12-01,충청북도,4300000000,639596,794131,1465467,1490070,1542023,1529802,1225960,700846,271967,41753,6632,25106,23530,1576,12374,3836,3836,8896,7320,639.0,4.7,755.0,5.6,4048.0,825569.0,36003.0,865620.0
2021-01-01,충청북도,4300000000,635833,791463,1464445,1486072,1538386,1528701,1230721,701306,273467,42160,6678,20302,21205,-903,10195,2938,2938,7169,8072,771.0,5.7,493.0,3.6,4043.0,827515.0,36189.0,867747.0
2021-02-01,충청북도,4300000000,631458,788199,1462526,1482049,1534932,1528085,1235472,702248,275146,42352,6692,20952,21225,-273,10341,2645,2645,7966,8239,661.0,5.4,432.0,3.5,4015.0,829833.0,36401.0,870249.0
2021-03-01,충청북도,4300000000,627357,785233,1461133,1478727,1531956,1526471,1239857,703243,276533,42535,6726,20652,20853,-201,9779,2658,2658,8215,8416,734.0,5.4,510.0,3.8,4021.0,832174.0,36523.0,872718.0
2021-04-01,충청북도,4300000000,623745,781866,1460411,1475106,1528182,1523556,1243954,704076,278094,42683,6792,18142,17260,882,9366,2015,2015,6761,5879,731.0,5.6,474.0,3.6,4035.0,834536.0,36401.0,874972.0
2021-05-01,충청북도,4300000000,242231,282183,435626,433536,517826,581966,509116,284987,108317,14235,1796,16237,15283,954,8094,1756,1756,6387,5433,694.0,5.1,497.0,3.7,4059.0,835249.0,36850.0,876158.0
2021-06-01,충청북도,4300000000,241624,281120,434692,431911,518321,580966,511174,285602,109312,14396,1807,17823,16673,1150,8916,1950,1950,6957,5807,684.0,5.2,535.0,4.1,4052.0,837340.0,37118.0,878510.0
2021-07-01,충청북도,4300000000,240857,279909,435280,430494,516889,579584,513485,286808,110254,14551,1821,16083,15852,231,7821,1834,1834,6428,6197,660.0,4.9,485.0,3.6,4073.0,843999.0,37119.0,885191.0
2021-08-01,충청북도,4300000000,239942,278986,434904,429569,515998,578463,515095,287942,111008,14604,1836,15833,15937,-104,7534,1820,1820,6479,6583,747.0,5.5,432.0,3.2,4074.0,845386.0,37379.0,886839.0
2021-09-01,충청북도,4300000000,239265,277678,434981,428546,515035,578102,516063,289080,111671,14679,1842,16286,16475,-189,7309,2142,2142,6835,7024,649.0,5.0,397.0,3.0,4089.0,846799.0,37427.0,888315.0
2021-10-01,충청북도,4300000000,238364,276766,434376,427542,514737,575757,518401,290106,111821,14705,1848,16177,15713,464,8567,1744,1744,5866,5402,668.0,4.9,493.0,3.6,4089.0,847814.0,37634.0,889537.0
2021-11-01,충청북도,4300000000,237611,275948,433694,426595,514314,574793,519969,290977,112311,14715,1849,15915,15329,586,7965,1823,1823,6127,5541,631.0,4.8,513.0,3.9,4109.0,849209.0,37564.0,890882.0
2021-12-01,충청북도,4300000000,236814,274958,433203,425362,513686,573461,522542,291533,112849,14800,1864,19898,19033,865,9293,2925,2925,7680,6815,560.0,4.1,621.0,4.6,4181.0,850621.0,37499.0,892301.0
2022-01-01,충청북도,4300000000,235871,274287,432803,424118,512964,572468,525091,291859,113509,14908,1871,16260,16324,-64,7289,2393,2393,6578,6642,765.0,5.7,496.0,3.7,4144.0,852764.0,37473.0,894381.0
2022-02-01,충청북도,4300000000,234617,273478,432419,422148,512482,571573,527531,292328,114187,14959,1876,19541,19187,354,7948,2656,2656,8937,8583,645.0,5.3,489.0,4.0,4160.0,854786.0,37683.0,896629.0
2022-03-01,충청북도,4300000000,233339,272860,431909,420436,512124,570554,529755,292861,114826,14969,1881,18547,17359,1188,7794,2233,2233,8520,7332,671.0,5.0,502.0,3.7,4133.0,856890.0,38054.0,899077.0
2022-04-01,충청북도,4300000000,232356,272014,430987,419014,511148,568913,531620,293299,115680,15028,1887,14661,14051,610,7050,1639,1639,5972,5362,603.0,4.6,514.0,3.9,4135.0,858445.0,38264.0,900844.0
2022-05-01,충청북도,4300000000,187477,235903,323212,304758,392841,428568,309806,170765,73744,8726,688,15363,15089,274,7563,1736,1736,6064,5790,593.0,4.4,549.0,4.1,4131.0,860041.0,38364.0,902536.0
2022-06-01,충청북도,4300000000,186623,234528,321487,303397,391997,428622,311274,171217,74227,8817,694,15406,14999,407,7885,1813,1813,5708,5301,563.0,4.3,528.0,4.0,4150.0,861821.0,38356.0,904327.0
2022-07-01,충청북도,4300000000,185945,233311,322594,302617,390628,428955,313213,171945,74745,8915,700,13695,13344,351,6508,1640,1640,5547,5196,598.0,4.4,437.0,3.2,4178.0,864308.0,38522.0,907008.0
2022-08-01,충청북도,4300000000,185155,232363,322534,301805,389655,428427,314502,172311,75116,8956,699,14779,14553,226,6812,1797,1797,6170,5944,676.0,5.0,495.0,3.7,4208.0,866183.0,38635.0,909026.0
2022-09-01,충청북도,4300000000,184227,231161,322350,301074,388419,428389,315443,172853,75447,8993,703,14843,14076,767,7535,1625,1625,5683,4916,663.0,5.1,474.0,3.6,4218.0,868061.0,38775.0,911054.0
2022-10-01,충청북도,4300000000,183631,230453,322265,300366,387880,427621,316981,173456,75574,9024,703,13521,13116,405,6837,1436,1436,5248,4843,583.0,4.3,505.0,3.7,4212.0,869665.0,38976.0,912853.0
2022-11-01,충청북도,4300000000,182953,229707,322718,299733,387441,427685,317981,174208,75804,9089,703,13397,13136,261,6364,1596,1596,5437,5176,596.0,4.6,526.0,4.0,4216.0,871771.0,39040.0,915027.0
2022-12-01,충청북도,4300000000,182168,228864,323345,299184,386857,427501,319802,174435,76234,9129,709,15406,14984,422,7320,1769,1769,6317,5895,496.0,3.7,670.0,5.0,4209.0,873326.0,38920.0,916455.0
2023-01-01,충청북도,4300000000,181188,228270,323230,298224,386278,427217,321394,174520,76577,9240,711,16205,16268,-63,7406,1949,1949,6850,6913,698.0,5.2,570.0,4.2,4223.0,876015.0,39412.0,919650.0
2023-02-01,충청북도,4300000000,180003,227586,322910,296728,385501,426784,322968,174764,76914,9289,724,18610,19158,-548,8080,2248,2248,8282,8830,636.0,5.2,600.0,4.9,4222.0,878481.0,39803.0,922506.0
2023-03-01,충청북도,4300000000,178930,226927,322503,295408,384997,426294,324511,175011,77193,9355,730,20078,18982,1096,9293,2270,2270,8515,7419,725.0,5.4,554.0,4.1,4233.0,881313.0,39935.0,925481.0
2023-04-01,충청북도,4300000000,178226,225898,321534,294310,383839,425479,325957,175276,77665,9429,733,13621,13298,323,6806,1538,1538,5277,4954,638.0,4.9,509.0,3.9,4216.0,882462.0,40276.0,926954.0
2014-01-01,충청남도,4400000000,241048,282326,407195,419066,490378,516278,341815,171847,73779,11487,900,22228,21804,424,9159,3119,3119,9950,9526,1734.0,10.04,1052.0,6.1,4290.0,850567.0,36950.0,891807.0
2014-02-01,충청남도,4400000000,239941,281097,405835,417708,490716,515758,344843,172269,74306,11574,908,30886,30009,877,11544,5281,5281,14061,13184,1631.0,10.45,1014.0,6.5,4309.0,853335.0,37239.0,894883.0
2014-03-01,충청남도,4400000000,238763,279780,405826,416119,489213,515257,347493,172868,74768,11685,917,27544,25750,1794,10991,4039,4039,12514,10720,1553.0,8.98,946.0,5.5,4333.0,857006.0,37332.0,898671.0
2014-04-01,충청남도,4400000000,237571,279083,405343,415072,488260,515034,349309,173536,75066,11777,921,24385,22877,1508,10125,3389,3389,10871,9363,1522.0,9.08,948.0,5.7,4346.0,860375.0,37398.0,902119.0
2014-05-01,충청남도,4400000000,236555,278178,405158,414252,487282,515113,351033,174370,75383,11815,924,23536,21712,1824,9725,3354,3354,10457,8633,1487.0,8.58,1032.0,6.0,4367.0,863613.0,37474.0,905454.0
2014-06-01,충청남도,4400000000,235526,277423,404099,412813,486833,513748,353459,175105,75394,11889,928,22336,21642,694,9115,3858,3858,9363,8669,1453.0,8.65,960.0,5.7,4377.0,866294.0,37619.0,908290.0
2014-07-01,충청남도,4400000000,234618,276709,403335,411328,486394,513643,355205,175811,75651,11943,928,21978,21582,396,9018,3249,3249,9711,9315,1602.0,9.23,975.0,5.6,4398.0,869357.0,37488.0,911243.0
2014-08-01,충청남도,4400000000,233407,275994,402504,409809,485648,513155,357885,176064,76036,12061,928,21894,21853,41,9975,3069,3069,8850,8809,1550.0,8.93,889.0,5.1,4379.0,871629.0,37667.0,913675.0
2014-09-01,충청남도,4400000000,232208,275316,401966,408436,485291,512938,360499,176377,76383,12195,944,20804,20872,-68,9274,2992,2992,8538,8606,1518.0,9.03,760.0,4.5,4445.0,874469.0,37789.0,916703.0
2014-10-01,충청남도,4400000000,230733,275120,401806,407042,484692,513053,362963,176800,76819,12256,949,24082,23615,467,10609,3647,3647,9826,9359,1428.0,8.22,1159.0,6.7,4439.0,877379.0,37960.0,919778.0
2014-11-01,충청남도,4400000000,229469,274765,401509,406373,484427,512755,365387,177282,77078,12301,961,23961,23129,832,11496,3354,3354,9111,8279,1300.0,7.73,937.0,5.6,4403.0,880444.0,38009.0,922856.0
2014-12-01,충청남도,4400000000,228634,274162,401546,406146,483977,512167,367879,177503,77504,12341,969,25993,24972,1021,10771,3948,3948,11274,10253,1422.0,8.18,1368.0,7.9,4422.0,881914.0,38315.0,924651.0
2015-01-01,충청남도,4400000000,125900,163590,207983,192125,244541,233833,154208,90935,37735,5438,400,27236,26747,489,11033,4531,4531,11672,11183,1697.0,9.75,1201.0,6.9,4426.0,886795.0,38504.0,929725.0
2015-02-01,충청남도,4400000000,125396,162728,207554,191432,244903,234048,155056,91020,38050,5529,405,25672,26228,-556,9929,4253,4253,11490,12046,1549.0,9.85,840.0,5.3,4424.0,889648.0,38816.0,932888.0
2015-03-01,충청남도,4400000000,124957,162130,207787,190641,244621,234045,156074,91156,38293,5591,410,29196,28378,818,12107,4202,4202,12887,12069,1750.0,10.05,1115.0,6.4,4465.0,893484.0,38810.0,936759.0
2015-04-01,충청남도,4400000000,124409,161641,208412,190220,244392,234352,156796,91258,38573,5631,412,23551,22558,993,10136,3343,3343,10072,9079,1601.0,9.5,1027.0,6.1,4484.0,897285.0,38802.0,940571.0
2015-05-01,충청남도,4400000000,123851,160902,208753,189797,243859,234541,157418,91584,38746,5664,418,21088,20165,923,9050,2919,2919,9119,8196,1643.0,9.43,1125.0,6.5,4495.0,900664.0,38756.0,943915.0
2015-06-01,충청남도,4400000000,123413,160383,208765,189436,243727,233826,158721,91879,38816,5663,419,22171,21263,908,9629,3030,3030,9512,8604,1526.0,9.04,1066.0,6.3,4507.0,904298.0,38861.0,947666.0
2015-07-01,충청남도,4400000000,122863,159816,208961,189053,243442,233747,159502,92265,38960,5678,422,20610,20431,179,8600,2849,2849,9161,8982,1517.0,8.69,943.0,5.4,4526.0,907892.0,38895.0,951313.0
2015-08-01,충청남도,4400000000,122309,159172,209096,188454,243152,233774,160460,92458,39133,5723,423,23065,21272,1793,9062,3031,3031,10972,9179,1505.0,8.62,852.0,4.9,4547.0,911006.0,38854.0,954407.0
2015-09-01,충청남도,4400000000,121596,158690,209652,187856,242699,233799,161513,92665,39287,5773,422,21120,20627,493,9307,3011,3011,8802,8309,1512.0,8.94,738.0,4.4,4578.0,915010.0,38985.0,958573.0
2015-10-01,충청남도,4400000000,120817,158158,209839,187088,242147,233829,162498,92935,39465,5797,421,24459,23930,529,10799,3656,3656,10004,9475,1562.0,8.93,964.0,5.5,4579.0,918694.0,39067.0,962340.0
2015-11-01,충청남도,4400000000,120143,157750,209837,186451,241635,233918,163259,93224,39530,5826,420,24050,22769,1281,10706,3482,3482,9862,8581,1440.0,8.5,1042.0,6.2,4639.0,922942.0,38851.0,966432.0
2015-12-01,충청남도,4400000000,119692,157144,209375,185867,240867,233822,163784,93541,39671,5875,424,27734,25312,2422,10971,3860,3860,12903,10481,1302.0,7.43,1418.0,8.1,4623.0,925804.0,38797.0,969224.0
2016-01-01,충청남도,4400000000,121132,152558,212630,199709,242465,243752,169130,88002,38976,5464,334,24576,23967,609,9231,4395,4395,10950,10341,1700.0,9.73,965.0,5.5,4599.0,930588.0,38786.0,973973.0
2016-02-01,충청남도,4400000000,120476,151861,212143,199106,242381,243526,170291,88289,39190,5523,339,29694,28601,1093,10855,5397,5397,13442,12349,1513.0,9.25,929.0,5.7,4593.0,934384.0,38826.0,977803.0
2016-03-01,충청남도,4400000000,119952,151192,212258,198404,241550,242974,171435,88762,39389,5603,339,27075,26291,784,10741,4319,4319,12015,11231,1652.0,9.44,1089.0,6.2,4633.0,938942.0,38820.0,982395.0
2016-04-01,충청남도,4400000000,119414,150689,212490,198204,241035,242915,172219,89106,39602,5635,341,21739,20926,813,9291,3269,3269,9179,8366,1473.0,8.69,970.0,5.7,4675.0,943356.0,38755.0,986786.0
2016-05-01,충청남도,4400000000,119029,150093,212858,198147,240495,243088,172989,89481,39717,5671,347,24471,23236,1235,11017,3962,3962,9492,8257,1407.0,8.03,1094.0,6.2,4659.0,947936.0,38765.0,991360.0
2016-06-01,충청남도,4400000000,118539,149539,212938,197697,240090,242755,173812,89871,39740,5712,347,21438,20051,1387,8795,3337,3337,9306,7919,1429.0,8.42,974.0,5.7,4703.0,952453.0,38798.0,995954.0
2016-07-01,충청남도,4400000000,117982,149054,212861,197250,239825,242797,174228,90359,39760,5748,361,19478,18960,518,8291,2833,2833,8354,7836,1465.0,8.35,882.0,5.0,4727.0,955763.0,39010.0,999500.0
2016-08-01,충청남도,4400000000,117415,148434,212919,196687,239441,242755,175168,90599,39872,5776,365,22955,21718,1237,9340,3258,3258,10357,9120,1386.0,7.89,956.0,5.4,4759.0,958475.0,39141.0,1002375.0
2016-09-01,충청남도,4400000000,116775,148077,212956,196294,239098,242735,176174,90737,40070,5819,364,20524,19233,1291,8763,3089,3089,8672,7381,1466.0,8.62,736.0,4.3,4784.0,961322.0,39116.0,1005222.0
2016-10-01,충청남도,4400000000,116012,147489,212830,195531,238518,242641,177135,90995,40209,5834,362,22619,21113,1506,9764,3295,3295,9560,8054,1320.0,7.51,976.0,5.6,4804.0,964482.0,39121.0,1008407.0
2016-11-01,충청남도,4400000000,115090,147075,212799,194743,237874,242533,178117,91142,40310,5846,364,25035,22948,2087,11168,3780,3780,10087,8000,1314.0,7.71,1006.0,5.9,4798.0,968385.0,39160.0,1012343.0
2016-12-01,충청남도,4400000000,114529,146436,212488,194088,237216,241921,179153,91320,40519,5841,371,27160,24402,2758,10767,4049,4049,12344,9586,1177.0,6.68,1215.0,6.9,4825.0,971258.0,39120.0,1015203.0
2017-01-01,충청남도,4400000000,103835,116334,148649,158880,190754,211323,135476,57248,21413,2967,158,23264,22634,630,8864,3587,3587,10813,10183,1544.0,8.73,1010.0,5.7,4820.0,976263.0,39058.0,1020141.0
2017-02-01,충청남도,4400000000,103399,115623,147745,158271,190698,211255,136520,57438,21610,2991,160,32414,30003,2411,12003,5236,5236,15175,12764,1323.0,8.27,863.0,5.4,4812.0,980072.0,39075.0,1023959.0
2017-03-01,충청남도,4400000000,102979,115019,147434,157548,190195,211169,137496,57704,21847,3013,159,30178,27861,2317,12610,4244,4244,13324,11007,1467.0,8.28,1033.0,5.8,4837.0,984346.0,38938.0,1028121.0
2017-04-01,충청남도,4400000000,102596,114667,147252,157147,189852,211109,138280,58029,21970,3035,161,22158,20211,1947,9281,3109,3109,9768,7821,1337.0,7.79,823.0,4.8,4846.0,988506.0,38850.0,1032202.0
2017-05-01,충청남도,4400000000,102217,114140,146995,156559,189546,211118,138964,58365,22039,3043,162,22636,21164,1472,9460,3092,3092,10084,8612,1318.0,7.42,1089.0,6.1,4869.0,992097.0,38909.0,1035875.0
2017-06-01,충청남도,4400000000,101761,113822,146741,156012,189274,210714,139985,58616,22068,3032,165,21108,19354,1754,8634,2933,2933,9541,7787,1235.0,7.18,895.0,5.2,4929.0,995850.0,38794.0,1039573.0
2017-07-01,충청남도,4400000000,101316,113536,146406,155472,189127,210564,140639,58937,22155,3041,169,21017,19512,1505,8673,3021,3021,9323,7818,1289.0,7.25,712.0,4.0,4998.0,999283.0,38756.0,1043037.0
2017-08-01,충청남도,4400000000,100818,113185,145980,154757,188931,210425,141600,59134,22267,3046,167,26580,24570,2010,11587,3734,3734,11259,9249,1355.0,7.61,827.0,4.6,5038.0,1002531.0,38717.0,1046286.0
2017-09-01,충청남도,4400000000,100233,112963,145758,154000,188666,210198,142582,59335,22399,3064,170,23068,21619,1449,10623,3139,3139,9306,7857,1343.0,7.79,751.0,4.4,5064.0,1006372.0,38831.0,1050267.0
2017-10-01,충청남도,4400000000,99560,112789,145618,153160,188439,210132,143512,59609,22514,3077,171,19693,18413,1280,8587,2753,2753,8353,7073,1161.0,6.51,716.0,4.0,5077.0,1008796.0,38788.0,1052661.0
2017-11-01,충청남도,4400000000,98943,112596,145257,152323,188183,209890,144424,59874,22602,3081,172,23385,22073,1312,10675,3316,3316,9394,8082,1187.0,6.88,1040.0,6.0,5127.0,1012075.0,38579.0,1055781.0
2017-12-01,충청남도,4400000000,98506,112420,144569,151705,187808,209521,145347,60168,22712,3086,175,23237,21923,1314,9053,3398,3398,10786,9472,1111.0,6.22,1202.0,6.7,5133.0,1014138.0,38301.0,1057572.0
2018-01-01,충청남도,4400000000,47342,40361,36452,61447,65109,42665,27467,13558,6804,1068,55,27368,26298,1070,10501,4485,4485,12382,11312,1424.0,8.0,1026.0,5.7,5131.0,1018027.0,38416.0,1061574.0
2018-02-01,충청남도,4400000000,47454,40574,36273,61442,65714,42907,27813,13609,6863,1084,55,28396,27741,655,10969,4633,4633,12794,12139,1236.0,7.7,819.0,5.1,5151.0,1021261.0,38425.0,1064837.0
2018-03-01,충청남도,4400000000,47449,40751,36373,61396,65983,43132,28002,13660,6894,1095,57,27896,26562,1334,11171,4190,4190,12535,11201,1378.0,7.7,984.0,5.5,5178.0,1025079.0,38351.0,1068608.0
2018-04-01,충청남도,4400000000,47399,40875,36323,61266,66124,43283,28173,13673,6922,1121,57,24497,23331,1166,10709,3565,3565,10223,9057,1197.0,6.9,921.0,5.3,5203.0,1028243.0,38241.0,1071687.0
2018-05-01,충청남도,4400000000,47239,40970,36245,61103,66258,43404,28280,13762,6924,1132,56,24676,23793,883,11581,3605,3605,9490,8607,1222.0,6.8,1087.0,6.1,5213.0,1031222.0,38079.0,1074514.0
2018-06-01,충청남도,4400000000,47105,41077,36098,60923,66382,43369,28419,13859,6908,1145,56,23755,23147,608,11727,3187,3187,8841,8233,1139.0,6.6,872.0,5.0,5255.0,1034620.0,38504.0,1078379.0
2018-07-01,충청남도,4400000000,47066,41228,36176,60806,66688,43570,28607,13961,6915,1145,55,23667,23416,251,11082,3309,3309,9276,9025,1195.0,6.7,838.0,4.7,5265.0,1037868.0,38640.0,1081773.0
2018-08-01,충청남도,4400000000,46987,41416,36241,60795,66950,43814,28836,14020,6963,1154,56,23523,22710,813,10008,3405,3405,10110,9297,1208.0,6.7,828.0,4.6,5288.0,1039921.0,39019.0,1084228.0
